id,version,location,area,method,species,pokemon,level,chance,conditions,note
117996,black-2,relic-castle,maze,walk,sandile,sandile,27-28,30,,
118001,black-2,relic-castle,maze,walk,sandslash,sandslash,28-29,10,,
118006,black-2,relic-castle,maze,walk,krokorok,krokorok,29-30,5,,
118011,black-2,relic-castle,volcaronas-room,walk,baltoy,baltoy,27-30,50,,
118016,black-2,relic-passage,castelia-sewers-entrance,walk,roggenrola,roggenrola,16-18,34,,
118021,black-2,relic-passage,castelia-sewers-entrance,walk,woobat,woobat,16-18,31,,
118026,black-2,relic-passage,castelia-sewers-entrance,walk,rattata,rattata,17,10,,
118031,black-2,relic-passage,castelia-sewers-entrance,walk,timburr,timburr,17-18,10,,
118036,black-2,relic-passage,castelia-sewers-entrance,walk,onix,onix,18,5,,
118041,black-2,relic-passage,castelia-sewers-entrance,cave-spots,onix,onix,16,20,,
118046,black-2,relic-passage,castelia-sewers-entrance,cave-spots,drilbur,drilbur,16-19,20,,
118051,black-2,relic-passage,pwt-entrance,walk,boldore,boldore,27-30,39,,
118056,black-2,relic-passage,pwt-entrance,walk,woobat,woobat,27-30,36,,
118061,black-2,relic-passage,pwt-entrance,walk,gurdurr,gurdurr,28-30,10,,
118066,black-2,relic-passage,pwt-entrance,walk,onix,onix,30,5,,
118071,black-2,relic-passage,pwt-entrance,cave-spots,onix,onix,27,20,,
118076,black-2,relic-passage,pwt-entrance,cave-spots,drilbur,drilbur,27-30,20,,
118081,black-2,relic-passage,relic-castle-entrance,walk,boldore,boldore,27-30,34,,
118086,black-2,relic-passage,relic-castle-entrance,walk,woobat,woobat,27-30,31,,
118091,black-2,relic-passage,relic-castle-entrance,walk,raticate,raticate,29,10,,
118096,black-2,relic-passage,relic-castle-entrance,walk,gurdurr,gurdurr,28-30,10,,
118101,black-2,relic-passage,relic-castle-entrance,walk,onix,onix,30,5,,
118106,black-2,relic-passage,relic-castle-entrance,cave-spots,onix,onix,27,20,,
118111,black-2,relic-passage,relic-castle-entrance,cave-spots,drilbur,drilbur,27-30,20,,
118116,black-2,relic-passage,relic-castle-entrance,super-rod,poliwag,poliwag,40-70,60,,
118121,black-2,relic-passage,relic-castle-entrance,super-rod,basculin,basculin-red-striped,40-60,40,,
118126,black-2,relic-passage,relic-castle-entrance,super-rod-spots,poliwhirl,poliwhirl,40-70,55,,
118131,black-2,relic-passage,relic-castle-entrance,super-rod-spots,basculin,basculin-blue-striped,40-60,40,,
118136,black-2,relic-passage,relic-castle-entrance,super-rod-spots,poliwrath,poliwrath,50-70,5,,
118141,black-2,relic-passage,relic-castle-entrance,surf,basculin,basculin-red-striped,10-30,70,,
118146,black-2,relic-passage,relic-castle-entrance,surf,marill,marill,10-30,30,,
118151,black-2,relic-passage,relic-castle-entrance,surf-spots,marill,marill,10-30,60,,
118156,black-2,relic-passage,relic-castle-entrance,surf-spots,basculin,basculin-blue-striped,10-30,35,,
118161,black-2,relic-passage,relic-castle-entrance,surf-spots,azumarill,azumarill,10-30,5,,
118166,black-2,reversal-mountain,1f,walk,woobat,woobat,32-35,35,,
118171,black-2,reversal-mountain,1f,walk,spoink,spoink,31,20,,
118176,black-2,reversal-mountain,1f,walk,skorupi,skorupi,33-35,15,,
118181,black-2,reversal-mountain,1f,walk,boldore,boldore,32-35,15,,
118186,black-2,reversal-mountain,1f,walk,grumpig,grumpig,35,5,,
118191,black-2,reversal-mountain,1f,cave-spots,excadrill,excadrill,32-35,60,,
118196,black-2,reversal-mountain,b1f,walk,woobat,woobat,32-35,35,,
118201,black-2,reversal-mountain,b1f,walk,grumpig,grumpig,35,20,,
118206,black-2,reversal-mountain,b1f,walk,skorupi,skorupi,33-35,15,,
118211,black-2,reversal-mountain,b1f,walk,boldore,boldore,32-35,15,,
118216,black-2,reversal-mountain,b1f,walk,spoink,spoink,31,5,,
118221,black-2,reversal-mountain,b1f,cave-spots,excadrill,excadrill,32-35,60,,
118226,black-2,reversal-mountain,outside,walk,skorupi,skorupi,31-33,30,,
118231,black-2,reversal-mountain,outside,walk,spoink,spoink,31,20,,
118236,black-2,reversal-mountain,outside,walk,trapinch,trapinch,32-34,15,,
118241,black-2,reversal-mountain,outside,walk,grumpig,grumpig,33,10,,
118246,black-2,reversal-mountain,outside,walk,drifblim,drifblim,32-33,10,,
118251,black-2,reversal-mountain,outside,walk,skarmory,skarmory,34,5,,
118256,black-2,reversal-mountain,outside,grass-spots,audino,audino,31-34,60,,
118261,black-2,reversal-mountain,outside,dark-grass,grumpig,grumpig,35-37,30,,
118266,black-2,reversal-mountain,outside,dark-grass,skorupi,skorupi,35-37,30,,
118271,black-2,reversal-mountain,outside,dark-grass,skarmory,skarmory,36-38,15,,
118276,black-2,reversal-mountain,outside,dark-grass,drifblim,drifblim,36-37,10,,
118281,black-2,reversal-mountain,outside,dark-grass,vibrava,vibrava,38,5,,
118286,black-2,seaside-cave,1f,walk,golduck,golduck,34-36,35,,
118291,black-2,seaside-cave,1f,walk,woobat,woobat,34-36,35,,
118296,black-2,seaside-cave,1f,walk,boldore,boldore,35-37,15,,
118301,black-2,seaside-cave,1f,walk,seel,seel,35,10,,
118306,black-2,seaside-cave,1f,walk,tynamo,tynamo,37,5,,
118311,black-2,seaside-cave,1f,cave-spots,excadrill,excadrill,34-37,60,,
118316,black-2,seaside-cave,1f,super-rod,luvdisc,luvdisc,40-70,60,,
118321,black-2,seaside-cave,1f,super-rod,shellder,shellder,40-60,40,,
118326,black-2,seaside-cave,1f,super-rod-spots,shellder,shellder,40-70,55,,
118331,black-2,seaside-cave,1f,super-rod-spots,luvdisc,luvdisc,40-60,40,,
118336,black-2,seaside-cave,1f,super-rod-spots,cloyster,cloyster,50-70,5,,
118341,black-2,seaside-cave,1f,surf,frillish,frillish,25-40,70,,
118346,black-2,seaside-cave,1f,surf,seel,seel,25-40,30,,
118351,black-2,seaside-cave,1f,surf-spots,seel,seel,25-40,60,,
118356,black-2,seaside-cave,1f,surf-spots,jellicent,jellicent,25-40,30,,
118361,black-2,seaside-cave,1f,surf-spots,dewgong,dewgong,30-40,10,,
118366,black-2,seaside-cave,b1f,walk,boldore,boldore,39-42,35,,
118371,black-2,seaside-cave,b1f,walk,woobat,woobat,39-41,35,,
118376,black-2,seaside-cave,b1f,walk,golduck,golduck,40,20,,
118381,black-2,seaside-cave,b1f,walk,shuckle,shuckle,41,5,,
118386,black-2,seaside-cave,b1f,walk,eelektrik,eelektrik,42,5,,
118391,black-2,seaside-cave,b1f,cave-spots,excadrill,excadrill,39-42,60,,
118396,black-2,strange-house,1f,walk,litwick,litwick,31-33,30,,
118401,black-2,strange-house,1f,walk,gothita,gothita,31,20,,
118406,black-2,strange-house,1f,walk,raticate,raticate,32-33,15,,
118411,black-2,strange-house,1f,walk,golbat,golbat,32-33,15,,
118416,black-2,strange-house,1f,walk,banette,banette,32-34,15,,
118421,black-2,strange-house,1f,walk,gothorita,gothorita,34,5,,
118426,black-2,strange-house,b1f,walk,gothita,gothita,31,20,,
118431,black-2,strange-house,b1f,walk,litwick,litwick,31,20,,
118436,black-2,strange-house,b1f,walk,raticate,raticate,32-33,15,,
118441,black-2,strange-house,b1f,walk,golbat,golbat,32-33,15,,
118446,black-2,strange-house,b1f,walk,banette,banette,32-34,15,,
118451,black-2,strange-house,b1f,walk,gothorita,gothorita,33-34,15,,
118456,black-2,striaton-city,whole-area,super-rod,goldeen,goldeen,40-70,60,,
118461,black-2,striaton-city,whole-area,super-rod,basculin,basculin-red-striped,40-60,40,,
118466,black-2,striaton-city,whole-area,super-rod-spots,goldeen,goldeen,40-60,40,,
118471,black-2,striaton-city,whole-area,super-rod-spots,basculin,basculin-blue-striped,40-60,40,,
118476,black-2,striaton-city,whole-area,super-rod-spots,seaking,seaking,50-70,20,,
118481,black-2,striaton-city,whole-area,surf,basculin,basculin-red-striped,45-60,70,,
118486,black-2,striaton-city,whole-area,surf,corphish,corphish,45-60,30,,
118491,black-2,striaton-city,whole-area,surf-spots,basculin,basculin-blue-striped,45-60,90,,
118496,black-2,striaton-city,whole-area,surf-spots,crawdaunt,crawdaunt,50-60,10,,
118501,black-2,twist-mountain,whole-area,walk,boldore,boldore,54,20,season/season-summer,
118506,black-2,twist-mountain,whole-area,walk,boldore,boldore,55,20,season/season-winter,
118511,black-2,twist-mountain,whole-area,walk,boldore,boldore,54-55,20,season/season-autumn,
118516,black-2,twist-mountain,whole-area,walk,boldore,boldore,54-55,20,season/season-spring,
118521,black-2,twist-mountain,whole-area,walk,gurdurr,gurdurr,55,20,season/season-summer,
118526,black-2,twist-mountain,whole-area,walk,beartic,beartic,54,20,season/season-winter,
118531,black-2,twist-mountain,whole-area,walk,durant,durant,56-57,15,,
118536,black-2,twist-mountain,whole-area,walk,woobat,woobat,54,10,,
118541,black-2,twist-mountain,whole-area,walk,gurdurr,gurdurr,55,10,season/season-autumn,
118546,black-2,twist-mountain,whole-area,walk,gurdurr,gurdurr,55,10,season/season-winter,
118551,black-2,twist-mountain,whole-area,walk,gurdurr,gurdurr,55,10,season/season-spring,
118556,black-2,twist-mountain,whole-area,walk,beartic,beartic,56,10,season/season-autumn,
118561,black-2,twist-mountain,whole-area,walk,beartic,beartic,56,10,season/season-spring,
118566,black-2,twist-mountain,whole-area,walk,cryogonal,cryogonal,56,10,season/season-winter,
118571,black-2,twist-mountain,whole-area,walk,heatmor,heatmor,55-56,10,season/season-summer,
118576,black-2,twist-mountain,whole-area,walk,onix,onix,57,5,,
118581,black-2,twist-mountain,whole-area,walk,beartic,beartic,56,5,season/season-summer,
118586,black-2,twist-mountain,whole-area,walk,cryogonal,cryogonal,57,5,,
118591,black-2,twist-mountain,whole-area,walk,heatmor,heatmor,56,5,season/season-autumn,
118596,black-2,twist-mountain,whole-area,walk,heatmor,heatmor,56,5,season/season-spring,
118601,black-2,twist-mountain,whole-area,walk,heatmor,heatmor,56,5,season/season-winter,
118606,black-2,twist-mountain,whole-area,cave-spots,excadrill,excadrill,54-57,35,,
118611,black-2,twist-mountain,whole-area,cave-spots,onix,onix,54,20,,
118616,black-2,twist-mountain,whole-area,cave-spots,steelix,steelix,57,5,,
118621,black-2,undella-bay,whole-area,super-rod,chinchou,chinchou,40-70,60,,
118626,black-2,undella-bay,whole-area,super-rod,remoraid,remoraid,40-60,40,,
118631,black-2,undella-bay,whole-area,super-rod-spots,chinchou,chinchou,40-60,40,,
118636,black-2,undella-bay,whole-area,super-rod-spots,remoraid,remoraid,40-60,40,,
118641,black-2,undella-bay,whole-area,super-rod-spots,lanturn,lanturn,50-70,15,,
118646,black-2,undella-bay,whole-area,super-rod-spots,octillery,octillery,50-70,5,,
118651,black-2,undella-bay,whole-area,surf,frillish,frillish,25-40,65,,
118656,black-2,undella-bay,whole-area,surf,mantyke,mantyke,25-40,30,season/season-spring,
118661,black-2,undella-bay,whole-area,surf,mantyke,mantyke,25-40,30,season/season-autumn,
118666,black-2,undella-bay,whole-area,surf,mantyke,mantyke,25-40,30,season/season-summer,
118671,black-2,undella-bay,whole-area,surf,spheal,spheal,25-40,30,season/season-winter,
118676,black-2,undella-bay,whole-area,surf,remoraid,remoraid,30-40,5,,
118681,black-2,undella-bay,whole-area,surf-spots,wailmer,wailmer,25-40,60,season/season-winter,
118686,black-2,undella-bay,whole-area,surf-spots,jellicent,jellicent,25-40,60,season/season-spring,
118691,black-2,undella-bay,whole-area,surf-spots,jellicent,jellicent,25-40,60,season/season-summer,
118696,black-2,undella-bay,whole-area,surf-spots,jellicent,jellicent,25-40,60,season/season-autumn,
118701,black-2,undella-bay,whole-area,surf-spots,wailmer,wailmer,25-40,30,season/season-autumn,
118706,black-2,undella-bay,whole-area,surf-spots,wailmer,wailmer,25-40,30,season/season-summer,
118711,black-2,undella-bay,whole-area,surf-spots,wailmer,wailmer,25-40,30,season/season-spring,
118716,black-2,undella-bay,whole-area,surf-spots,sealeo,sealeo,25-40,30,season/season-winter,
118721,black-2,undella-bay,whole-area,surf-spots,mantine,mantine,30-40,5,season/season-summer,
118726,black-2,undella-bay,whole-area,surf-spots,mantine,mantine,30-40,5,season/season-autumn,
118731,black-2,undella-bay,whole-area,surf-spots,mantine,mantine,30-40,5,season/season-spring,
118736,black-2,undella-bay,whole-area,surf-spots,wailord,wailord,30-40,5,,
118741,black-2,undella-bay,whole-area,surf-spots,walrein,walrein,30-40,5,season/season-winter,
118746,black-2,undella-town,whole-area,super-rod,luvdisc,luvdisc,40-70,60,,
118751,black-2,undella-town,whole-area,super-rod,shellder,shellder,40-60,40,,
118756,black-2,undella-town,whole-area,super-rod-spots,shellder,shellder,40-70,55,,
118761,black-2,undella-town,whole-area,super-rod-spots,luvdisc,luvdisc,40-60,40,,
118766,black-2,undella-town,whole-area,super-rod-spots,cloyster,cloyster,50-70,5,,
118771,black-2,undella-town,whole-area,surf,frillish,frillish,25-40,65,,
118776,black-2,undella-town,whole-area,surf,staryu,staryu,25-40,30,,
118781,black-2,undella-town,whole-area,surf,basculin,basculin-red-striped,30-40,5,,
118786,black-2,undella-town,whole-area,surf-spots,staryu,staryu,25-40,60,,
118791,black-2,undella-town,whole-area,surf-spots,jellicent,jellicent,25-40,30,,
118796,black-2,undella-town,whole-area,surf-spots,starmie,starmie,30-40,5,,
118801,black-2,undella-town,whole-area,surf-spots,basculin,basculin-blue-striped,30-40,5,,
118806,black-2,underground-ruins,iceberg-chamber,walk,boldore,boldore,54-56,35,,
118811,black-2,underground-ruins,iceberg-chamber,walk,durant,durant,54,20,,
118816,black-2,underground-ruins,iceberg-chamber,walk,nosepass,nosepass,55-57,15,,
118821,black-2,underground-ruins,iceberg-chamber,walk,lairon,lairon,55-57,15,,
118826,black-2,underground-ruins,iceberg-chamber,walk,woobat,woobat,54,10,,
118831,black-2,underground-ruins,iceberg-chamber,walk,onix,onix,57,5,,
118836,black-2,underground-ruins,iceberg-chamber,cave-spots,excadrill,excadrill,54-57,35,,
118841,black-2,underground-ruins,iceberg-chamber,cave-spots,onix,onix,54,20,,
118846,black-2,underground-ruins,iceberg-chamber,cave-spots,steelix,steelix,57,5,,
118851,black-2,underground-ruins,iron-chamber,walk,boldore,boldore,54-56,35,,
118856,black-2,underground-ruins,iron-chamber,walk,durant,durant,54,20,,
118861,black-2,underground-ruins,iron-chamber,walk,nosepass,nosepass,55-57,15,,
118866,black-2,underground-ruins,iron-chamber,walk,lairon,lairon,55-57,15,,
118871,black-2,underground-ruins,iron-chamber,walk,woobat,woobat,54,10,,
118876,black-2,underground-ruins,iron-chamber,walk,onix,onix,57,5,,
118881,black-2,underground-ruins,iron-chamber,cave-spots,excadrill,excadrill,54-57,35,,
118886,black-2,underground-ruins,iron-chamber,cave-spots,onix,onix,54,20,,
118891,black-2,underground-ruins,iron-chamber,cave-spots,steelix,steelix,57,5,,
118896,black-2,underground-ruins,main-area,walk,boldore,boldore,54-56,35,,
118901,black-2,underground-ruins,main-area,walk,durant,durant,54,20,,
118906,black-2,underground-ruins,main-area,walk,nosepass,nosepass,55-57,15,,
118911,black-2,underground-ruins,main-area,walk,lairon,lairon,55-57,15,,
118916,black-2,underground-ruins,main-area,walk,woobat,woobat,54,10,,
118921,black-2,underground-ruins,main-area,walk,onix,onix,57,5,,
118926,black-2,underground-ruins,main-area,cave-spots,excadrill,excadrill,54-57,35,,
118931,black-2,underground-ruins,main-area,cave-spots,onix,onix,54,20,,
118936,black-2,underground-ruins,main-area,cave-spots,steelix,steelix,57,5,,
118941,black-2,underground-ruins,rock-peak-chamber,walk,boldore,boldore,54-56,35,,
118946,black-2,underground-ruins,rock-peak-chamber,walk,durant,durant,54,20,,
118951,black-2,underground-ruins,rock-peak-chamber,walk,nosepass,nosepass,55-57,15,,
118956,black-2,underground-ruins,rock-peak-chamber,walk,lairon,lairon,55-57,15,,
118961,black-2,underground-ruins,rock-peak-chamber,walk,woobat,woobat,54,10,,
118966,black-2,underground-ruins,rock-peak-chamber,walk,onix,onix,57,5,,
118971,black-2,underground-ruins,rock-peak-chamber,cave-spots,excadrill,excadrill,54-57,35,,
118976,black-2,underground-ruins,rock-peak-chamber,cave-spots,onix,onix,54,20,,
118981,black-2,underground-ruins,rock-peak-chamber,cave-spots,steelix,steelix,57,5,,
118986,black-2,unova-route-1,whole-area,walk,watchog,watchog,56-59,30,,
118991,black-2,unova-route-1,whole-area,walk,herdier,herdier,56-59,30,,
118996,black-2,unova-route-1,whole-area,walk,jigglypuff,jigglypuff,57,10,,
119001,black-2,unova-route-1,whole-area,grass-spots,audino,audino,56-59,50,,
119006,black-2,unova-route-1,whole-area,grass-spots,dunsparce,dunsparce,57,10,,
119011,black-2,unova-route-1,whole-area,grass-spots,wigglytuff,wigglytuff,59,5,,
119016,black-2,unova-route-1,whole-area,grass-spots,stoutland,stoutland,59,5,,
119021,black-2,unova-route-1,whole-area,dark-grass,herdier,herdier,64-67,39,,
119026,black-2,unova-route-1,whole-area,dark-grass,watchog,watchog,64-67,30,,
119031,black-2,unova-route-1,whole-area,dark-grass,scrafty,scrafty,66-67,11,,
119036,black-2,unova-route-1,whole-area,dark-grass,jigglypuff,jigglypuff,65,10,,
119041,black-2,unova-route-1,whole-area,super-rod,basculin,basculin-red-striped,40-70,95,,
119046,black-2,unova-route-1,whole-area,super-rod,feebas,feebas,50-70,5,,
119051,black-2,unova-route-1,whole-area,super-rod-spots,feebas,feebas,40-70,55,,
119056,black-2,unova-route-1,whole-area,super-rod-spots,basculin,basculin-blue-striped,40-60,40,,
119061,black-2,unova-route-1,whole-area,super-rod-spots,milotic,milotic,50-70,5,,
119066,black-2,unova-route-1,whole-area,surf,basculin,basculin-red-striped,45-60,100,,
119071,black-2,unova-route-1,whole-area,surf-spots,basculin,basculin-blue-striped,45-60,100,,
119076,black-2,unova-route-2,whole-area,walk,watchog,watchog,56-59,30,,
119081,black-2,unova-route-2,whole-area,walk,herdier,herdier,56-59,30,,
119086,black-2,unova-route-2,whole-area,walk,jigglypuff,jigglypuff,57,10,,
119091,black-2,unova-route-2,whole-area,walk,lickitung,lickitung,58,10,,
119096,black-2,unova-route-2,whole-area,walk,liepard,liepard,57-58,10,,
119101,black-2,unova-route-2,whole-area,grass-spots,audino,audino,56-59,55,,
119106,black-2,unova-route-2,whole-area,grass-spots,dunsparce,dunsparce,57,10,,
119111,black-2,unova-route-2,whole-area,grass-spots,wigglytuff,wigglytuff,59,5,,
119116,black-2,unova-route-2,whole-area,grass-spots,lickilicky,lickilicky,59,5,,
119121,black-2,unova-route-2,whole-area,grass-spots,stoutland,stoutland,59,5,,
119126,black-2,unova-route-3,whole-area,walk,tranquill,tranquill,55-57,30,,
119131,black-2,unova-route-3,whole-area,walk,watchog,watchog,55,20,,
119136,black-2,unova-route-3,whole-area,walk,yanma,yanma,56,10,,
119141,black-2,unova-route-3,whole-area,walk,herdier,herdier,57,10,,
119146,black-2,unova-route-3,whole-area,walk,purrloin,purrloin,57,10,,
119151,black-2,unova-route-3,whole-area,walk,zebstrika,zebstrika,56-58,10,,
119156,black-2,unova-route-3,whole-area,grass-spots,audino,audino,55-58,65,,
119161,black-2,unova-route-3,whole-area,grass-spots,yanmega,yanmega,58,5,,
119166,black-2,unova-route-3,whole-area,grass-spots,stoutland,stoutland,58,5,,
119171,black-2,unova-route-3,whole-area,grass-spots,unfezant,unfezant,58,5,,
119176,black-2,unova-route-3,whole-area,dark-grass,tranquill,tranquill,63-65,30,,
119181,black-2,unova-route-3,whole-area,dark-grass,watchog,watchog,63,20,,
119186,black-2,unova-route-3,whole-area,dark-grass,yanma,yanma,64,10,,
119191,black-2,unova-route-3,whole-area,dark-grass,herdier,herdier,65,10,,
